button,category,movie_name,card_title,price,sold_date
Add to cart,autographs,STAR WARS: RETURN OF THE JEDI (1983),Howard Kazanjian Signed 8x10 Photo - C-3PO,$80,
Sold Archive,autographs,BLOODSPORT (1988),March Poster Online Auction: London 2023 Lot #65 - Poster Live Auction - Jean-Claude Van Damme Autographed Poster,£750,"Sold on 3 Feb, 2023"
Sold Archive,autographs,KONG: SKULL ISLAND (2017),"Cinema Poster Live Auction - Winter 2021 Set of Three Signed and Matching Numbered Limited Edition Prints, 2017",£200,"Sold on 1 Dec, 2021"
Sold Archive,autographs,PENNY DREADFUL (2014-2016),Penny Dreadful Online Auction Brona Croft Hand-Signed Poster,$390,"Sold on 20 Mar, 2017"
Sold Archive,autographs,ORPHAN BLACK (2013-2017),Maria Doyle Kennedy Charity Script Online Auction 2017 Maria Doyle Kennedy’s Cast Autographed Production Script - Episode 5.04,£366,"Sold on 8 Dec, 2017"
Sold Archive,autographs,DRACULA A.D. 1972 (1972),Entertainment Memorabilia Live Auction 2016 Christopher Lee Autographed Still,£330,"Sold on 2 Sep, 2016"
Sold Archive,autographs,JAMES BOND: CASINO ROYALE (2006),Entertainment Memorabilia Live Auction - London - 2022 Lot # 234 - Daniel Craig's Annotated and Autographed Script,"£11,250","Sold on 21 Oct, 2022"
Sold Archive,autographs,AVATAR (2009),Entertainment Memorabilia Live Auction - London - 2021 Limited-Edition Crew Statues with Sigourney Weaver-autographed Art Book,"£1,250","Sold on 13 Oct, 2021"
Add to cart,autographs,STAR WARS: A NEW HOPE (1977),Ben Burtt-Signed Production Storyboard - TIE Fighter in Background Fires Lazers at Gold Five (201 C),$695,
Add to cart,autographs,STAR WARS: THE EMPIRE STRIKES BACK (1980),Phil Tippett-Signed Production Storyboard - TIEs Collide and Explode as Falcon Races Past (A25),$595,
Sold Archive,autographs,BATMAN (1966),"Cinema Poster Live Auction - Fall 2020 Lot #132 - Cinema Poster Live Auction - Black-and-White Still, 1966, Autographed by Lee Meriwether and Burgess Meredith",£500,"Sold on 28 Oct, 2020"
Sold Archive,autographs,OUTLANDER (2014-2019),Maria Doyle Kennedy Outlander Script Online Auction 2019 Maria Doyle Kennedy's Cast Autographed Script - Episode 411 'If Not For Hope' Pink Draft,£375,"Sold on 21 May, 2019"
Sold Archive,autographs,MYTHBUSTERS (2003-0),"MythBusters Charity Online Auction Lot # 42: Episode ""Cell Phone Destroys Gas Station"" (2003, E2): Episode Blueprint Signed by Adam Savage - Cell Phone & Gas Station = Explosion","$11,875","Sold on 3 Sep, 2021"
Sold Archive,autographs,"ADVENTURES OF TINTIN, THE (2011)","Cinema Poster Live Auction - Fall 2020 Secret of the Unicorn US One-Sheet, 2011, Autographed by Steven Spielberg and Peter Jackson",£750,"Sold on 19 Oct, 2020"
Sold Archive,autographs,STARGATE SG-1 (1997-2007),Entertainment Memorabilia Live Auction - London - 2019 Cast-Autographed Shooting Schedules,£338,"Sold on 11 Sep, 2019"
Sold Archive,autographs,SUPERMAN (1978),Entertainment Memorabilia Live Auction 2015 Autographed Stills,£840,"Sold on 16 Sep, 2015"
Add to cart,autographs,STAR WARS: RETURN OF THE JEDI (1983),Howard Kazanjian Autograph On Your Small Flat Item,$75,
Sold Archive,autographs,STAR WARS: RETURN OF THE JEDI (1983),Entertainment Memorabilia Live Auction 2016 Main Cast Autographed Photograph,"£3,600","Sold on 11 Aug, 2016"
Sold Archive,autographs,STAR WARS: THE LAST JEDI (2017),"Cinema Poster Live Auction - Fall 2020 Lot #328 - Cinema Poster Live Auction - German Poster, 2017, Autographed by Mark Hamill",£406,"Sold on 12 Oct, 2020"
Add to cart,autographs,CINEMA POSTER LIVE AUCTION,Cinema Poster Live Auction 2018 Catalogue,£20,
Sold Archive,autographs,INDIANA JONES AND THE LAST CRUSADE (1989),Entertainment Memorabilia Live Auction - London - 2020 Harrison Ford and Cast Autographed One-Sheet Poster,"£3,750","Sold on 19 Nov, 2020"
Add to cart,autographs,STAR WARS: A NEW HOPE (1977),Ben Burtt-Signed Production Storyboard - Star Wars Title Page,$695,
Sold Archive,autographs,STAR TREK: GENERATIONS (1994),"Entertainment Memorabilia Live Auction - Los Angeles - 2021 Cast-Signed Script, Additional Script, Storyboards, and Writer's Manual","$3,125","Sold on 1 Jun, 2021"
Sold Archive,autographs,STAR WARS: A NEW HOPE (1977),Entertainment Memorabilia Live Auction: Los Angeles 2023 Lot #401 - Lorne Peterson Collection: Lorne Peterson-Autographed Death Star Gun Tower Model Miniature with Attached Film Sticker,"$10,625","Sold on 30 May, 2023"
Sold Archive,autographs,ELVIS PRESLEY,Entertainment Memorabilia Live Auction - London - 2022 Lot # 506 - Autographed Photograph,"£2,000","Sold on 2 Nov, 2022"
Sold Archive,autographs,PRIDE & PREJUDICE (1995),Georgiana (Emilia Fox) Portrait & Autographed Photo,£895,"Sold on 25 Jun, 2019"
Add to cart,autographs,DON QUIXOTE (2000),Autographed Blueprint,£345,
Sold Archive,autographs,ORPHAN BLACK (2013-2017),Maria Doyle Kennedy Charity Script Online Auction 2016 5,£230,"Sold on 18 Aug, 2016"
Add to cart,autographs,STAR WARS: RETURN OF THE JEDI (1983),Original Framed Production Howard Kazanjian-autographed Storyboard - Generator Bunker,£395,
Sold Archive,autographs,BACK TO THE FUTURE PART II (1989),Poster Live Auction - Fall 2022 Lot #19 - Poster Live Auction - Michael J. Fox Autographed Replica Hoverboard,"£2,375","Sold on 15 Sep, 2022"
Sold Archive,autographs,MISSION: IMPOSSIBLE 2 (2000),Virus Vial and Autographed Picture,£795,"Sold on 18 Jun, 2019"
Sold Archive,autographs,TRUE ROMANCE (1993),"Cinema Poster Live Auction - Winter 2021 Signed and Numbered Limited Edition Regular and Variant Grey Matter Art Prints, 2018",£375,"Sold on 2 Dec, 2021"
Sold Archive,autographs,HARRY POTTER AND THE CHAMBER OF SECRETS (2002),Poster Live Auction - Fall 2022 Lot #126 - Poster Live Auction - Daniel Radcliffe Autographed Colour Photograph,£250,"Sold on 2 Sep, 2022"
Add to cart,autographs,STAR WARS: THE EMPIRE STRIKES BACK (1980),Robert Watts-Autographed Production-Used Storyboard Display - Troops Cheering,£325,
Sold Archive,autographs,STAR WARS: THE EMPIRE STRIKES BACK (1980),"Poster Live Auction - Fall 2022 Lot #377 - Poster Live Auction - Mark Hamill, Harrison Ford and Peter Mayhew Autographed Publicity Still, 2005","£1,125","Sold on 25 Aug, 2022"
Sold Archive,autographs,CHARLIE AND THE CHOCOLATE FACTORY (2005),Entertainment Memorabilia Live Auction - London - 2021 Pair of Sir Christopher Lee's Personal Scripts and Compliment Slip From Tim Burton,"£3,125","Sold on 26 Oct, 2021"
Add to cart,autographs,STAR WARS: A NEW HOPE (1977),Dennis Muren-Signed Production Storyboard - Close-Up of Wedge Flying in Trench (408 DP),$695,
Sold Archive,autographs,SCARFACE (1983),Entertainment Memorabilia Live Auction - Los Angeles 2022 Lot # 1109 - Chi Chi's (Angel Salazar) Autographed Jacket,"$1,875","Sold on 24 May, 2022"
Sold Archive,autographs,SPIDER-MAN: FAR FROM HOME (2019),Entertainment Memorabilia Live Auction - London - 2021 Tom Holland and Key Cast and Crew Autographed Poster,"£2,812","Sold on 14 Oct, 2021"
Sold Archive,autographs,CLASH OF THE TITANS (1981),"Poster Live Auction - Fall 2022 Lot #53 - Poster Live Auction - Ray Harryhausen Autographed US One-Sheet, 1981",£750,"Sold on 15 Sep, 2022"
Sold Archive,autographs,FORREST GUMP (1994),Entertainment Memorabilia Live Auction - Los Angeles - 2020 Tom Hanks-Signed Crew Photo with Bound Third Draft Script and Continuity Photos,"$2,000","Sold on 26 Aug, 2020"
Sold Archive,autographs,JAMES BOND COLLECTIBLES,"Cinema Poster Live Auction - Fall 2020 Lot #336 - Cinema Poster Live Auction - Carter-Jones Collection: James Bond Related Books, 2002, 2005, 2008, 2015, Autographed by Roger Moore, Raymond Benson and Others",£187,"Sold on 22 Oct, 2020"
Add to cart,autographs,STAR TREK: THE NEXT GENERATION (1987-1994),Gates McFadden Autographed Photo,£75,
Sold Archive,autographs,SUICIDE SQUAD (2016),Entertainment Memorabilia Live Auction - London - 2019 Limited-Edition Olivia De Berardinis Harley Quinn Print Autographed by Margot Robbie,"£4,920","Sold on 26 Sep, 2019"
Add to cart,autographs,STAR TREK: THE NEXT GENERATION (1987-1994),Denise Crosby-Signed Hand-Drawn Art Page,$245,
Sold Archive,autographs,"LIFE AQUATIC WITH STEVE ZISSOU, THE (2004)",Entertainment Memorabilia Live Auction - Los Angeles - 2021 Autographed Stop-Motion Crew Gift,"$2,125","Sold on 1 Jun, 2021"
Add to cart,autographs,STAR WARS: THE EMPIRE STRIKES BACK (1980),Dennis Muren-Signed Production Storyboard - Imperial Fleet Approaches Hoth (VH 9),$395,
Add to cart,autographs,MAIGRET (1988),Art Weingarten Signed Script Copy,£145,
Sold Archive,autographs,"PLANK, THE (1967)",Signed Wooden Plank With VHS Video Tape And Newspaper Clippings,"£1,245","Sold on 19 Sep, 2012"
Sold Archive,autographs,STAR WARS: A NEW HOPE (1977),Entertainment Memorabilia Live Auction 2014 Signed Promotional Still – Kay Freeborn Dressing Chewbacca (Peter Mayhew),£450,"Sold on 8 Sep, 2014"
Sold Archive,autographs,STAR WARS: RETURN OF THE JEDI (1983),Poster Live Auction - Fall 2022 Lot #399 - Poster Live Auction - Carrie Fisher Autographed Full-Colour Photograph,"£2,000","Sold on 24 Aug, 2022"
Sold Archive,autographs,OUTLANDER (2014-2019),Maria Doyle Kennedy Outlander Script Charity Online Auction 2020 Maria Doyle Kennedy's Cast Autographed Script - Episode 503 'Free Will' 2nd Blue Draft,£875,"Sold on 22 Jun, 2020"
Add to cart,autographs,STAR WARS: A NEW HOPE (1977),John Dykstra Signed Production Storyboard - Close-Up of Biggs Inside Trench (394 GP),$695,
Add to cart,autographs,STAR WARS: A NEW HOPE (1977),John Dykstra-Signed Production Storyboard - Gold Leader Interior Cockpit (260 AP),$595,
Sold Archive,autographs,STAR TREK BEYOND (2016),Entertainment Memorabilia Live Auction - London - 2021 Main Cast Autographed One-sheet Poster,£750,"Sold on 2 Nov, 2021"
Sold Archive,autographs,STAR WARS: THE COMPLETE SAGA (1976-0),Entertainment Memorabilia Live Auction 2017 George Lucas-Signed Star Wars: Frames Tipped-In Page and Prototype Medallions,"£3,355","Sold on 14 Aug, 2017"
Sold Archive,autographs,STAR WARS: THE EMPIRE STRIKES BACK (1980),Entertainment Memorabilia Live Auction - Los Angeles - 2021 Crew-Autographed Boba Fett Promo Photo,"$2,812","Sold on 1 Jun, 2021"
Sold Archive,autographs,JAMES BOND: FOR YOUR EYES ONLY (1981),"Cinema Poster Live Auction - Spring 2020 US One-Sheet Autographed Advance Poster, 1981",£218,"Sold on 16 Mar, 2020"
Sold Archive,autographs,BUMBLEBEE (2018),"Cinema Poster Live Auction - Spring 2020 Cast Autographed Poster, 2018",£250,"Sold on 17 Mar, 2020"
Sold Archive,autographs,"GOLDEN GIRLS, THE (1985-1992)",Entertainment Memorabilia Live Auction: Los Angeles 2023 Lot #842 - Rich Weaver Collection: Betty White's Handwritten Letters to Estelle Getty with Scripts and Promotional Ephemera,"$2,000","Sold on 30 May, 2023"
Sold Archive,autographs,BLADE: TRINITY (2004),Entertainment Memorabilia Live Auction - London - 2020 Production-Used Autographed Clapperboard,£812,"Sold on 25 Nov, 2020"
Add to cart,autographs,STAR WARS: A NEW HOPE (1977),John Dysktra Signed Early Production Storyboard - Long Shot Overhead Pan of Two X-Wings (Board 345),$695,
Sold Archive,autographs,STAR WARS: THE PHANTOM MENACE (1999),"Cinema Poster Live Auction - Summer 2019 Cast Autographed US One-Sheet Poster, 1999","£1,250","Sold on 12 Jun, 2019"
Sold Archive,autographs,ALFRED HITCHCOCK PRESENTS (1955-1965),TV Treasures Live Auction Framed Alfred Hitchcock Autograph and Signature Profile Caricature,"$6,250","Sold on 1 Nov, 2018"
Sold Archive,autographs,STAR WARS - ALL ITEMS,Harry Lange Online Auction Interior Instrumentation Acrylic Panel Design - Signed by Harry Lange,"£3,875","Sold on 16 Apr, 2019"
Sold Archive,autographs,HELLRAISER: DEADER (2005),Amy's (Kari Wuhrer) Torso and Bloody Knife,"$1,495","Sold on 14 Apr, 2016"
Sold Archive,autographs,PENNY DREADFUL (2014-2016),Penny Dreadful Online Auction The Creature Hand-Signed Poster,$600,"Sold on 20 Mar, 2017"
Sold Archive,autographs,HANNIBAL (2013-2015),Hannibal: Complete Series Online Auction Hugh Dancy Signed Promo Photo and 3 Matted Photos Lot,$575,"Sold on 21 Mar, 2016"
Sold Archive,autographs,ORPHAN BLACK (2013-2017),Maria Doyle Kennedy Charity Script Online Auction 2015 Maria Doyle Kennedy's Autographed Production-Used Script - Episode 3.04,£138,"Sold on 23 Nov, 2015"
Sold Archive,autographs,HEARTS OF FIRE (1987),"Entertainment Memorabilia Live Auction - London - 2021 Bob Dylan Autographed Still, Four Cast Autographed Stills, Three Behind-the-scenes Photographs and Chelsea Pottery Plate Crew Gift",£750,"Sold on 19 Oct, 2021"
Sold Archive,autographs,STAR WARS: ORIGINAL TRILOGY (1977-1983),"Cinema Poster Live Auction - Winter 2021 Set of Three Gold Variant Artist Proof Hand-numbered and Signed Mondo Posters, 2010","£2,500","Sold on 29 Nov, 2021"
Sold Archive,autographs,"AVENGERS, THE (2012)","March Poster Online Auction: London 2023 Lot #34 - Poster Live Auction - Robert Downey Jr., Mark Ruffalo, Chris Hemsworth, Jeremy Renner and Clark Gregg Autographed Premiere Board, 2012","£1,125","Sold on 20 Feb, 2023"
Sold Archive,autographs,JASON GOES TO HELL: THE FINAL FRIDAY (1993),Entertainment Memorabilia Live Auction - Los Angeles - 2021 Screen-Matched Kane Hodder-Signed Jason Voorhees Hockey Mask,"$225,000","Sold on 21 Jun, 2021"
Sold Archive,autographs,"ADDAMS FAMILY, THE (1964-1966)",TV Treasures Live Auction Gomez Addams’ (John Astin) Watch Chain and Autographed Photo,$875,"Sold on 1 Nov, 2018"
Sold Archive,autographs,STAR WARS: THE PHANTOM MENACE (1999),Entertainment Memorabilia Live Auction - London - 2021 George Lucas and Main Cast Autographed Visual Dictionary,"£1,375","Sold on 18 Oct, 2021"
Sold Archive,autographs,FANTASTIC FOUR (2005),"Cinema Poster Live Auction - Spring 2021 One-Sheet, 2007, Autographed by Jessica Alba, Michael Chiklis and Ioan Gruffudd",£562,"Sold on 6 Apr, 2021"
Sold Archive,autographs,"MARTIAN, THE (2015)",Ridley Scott Signed Ares 3 Replica Helmet,"£1,995","Sold on 16 Aug, 2018"
Sold Archive,autographs,STAR TREK: THE NEXT GENERATION (1987-1994),Entertainment Memorabilia Live Auction - London - 2019 Cast-Autographed Photograph,£861,"Sold on 26 Sep, 2019"
Sold Archive,autographs,"LEGEND OF ZORRO, THE (2005)",Zorro (Antonio Banderas) Shirt,£995,"Sold on 30 Sep, 2015"
Add to cart,autographs,STAR WARS: RETURN OF THE JEDI (1983),Howard Kazanjian-Signed Production Storyboard - Leia Enters Frame Over Camera (67-48),$695,
Add to cart,autographs,STAR WARS: THE EMPIRE STRIKES BACK (1980),Dennis Muren-Signed Production Storyboard - Extreme Long Shot of Walker Stumbling (M 86),$695,
Sold Archive,autographs,INDIANA JONES SERIES (1981-2008),"Entertainment Memorabilia Live Auction - London - 2020 Set of Harrison Ford, Kate Capshaw and Steven Spielberg Autographed Photos","£2,000","Sold on 3 Nov, 2020"
Sold Archive,autographs,TOP GUN (1986),"Poster Live Auction - Fall 2022 Lot #432 - Poster Live Auction - Tom Cruise, Val Kilmer Autographed Display",£437,"Sold on 9 Sep, 2022"
Sold Archive,autographs,HARRY POTTER AND THE PHILOSOPHER'S STONE (2001),"Poster Live Auction - Fall 2022 Lot #125 - Poster Live Auction - J.K. Rowling Autographed British Paperback Edition, 1997","£1,000","Sold on 1 Sep, 2022"
Sold Archive,autographs,WHO FRAMED ROGER RABBIT (1988),"Cinema Poster Live Auction - Spring 2020 Seven Autographed Trading Cards, 1987",£155,"Sold on 23 Mar, 2020"
Sold Archive,autographs,GENERAL HOSPITAL (1963),General Hospital 55th Anniversary Online Auction General Hospital 50th and 52nd Anniversary Signed Script,"$2,196","Sold on 2 Apr, 2018"
Sold Archive,autographs,"FRENCH CONNECTION, THE (1971)",Poster Live Auction - Fall 2022 Lot #102 - Poster Live Auction - Gene Hackman Autographed US One-Sheet,£875,"Sold on 29 Aug, 2022"
Sold Archive,autographs,STAR WARS: THE EMPIRE STRIKES BACK (1980),Entertainment Memorabilia Live Auction 2015 George Lucas and Gary Kurtz Autographed Crew Book and Crew Items,"£2,700","Sold on 26 Aug, 2015"
Add to cart,autographs,STAR WARS: THE EMPIRE STRIKES BACK (1980),Dennis Muren-Signed Production Storyboard - Speeder Fires Lasers at Walker (M 134),$695,
Sold Archive,autographs,MAD MEN (2007-2015),Entertainment Memorabilia Live Auction - Los Angeles - 2021 Don Draper's (Jon Hamm) Office Items and Autographed Disc Sets,"$11,875","Sold on 16 Jun, 2021"
Sold Archive,autographs,STAR WARS: A NEW HOPE (1977),Death Star Surface Section Miniature & Storyboard Display (Luke 389F),"£2,245","Sold on 2 May, 2017"
Sold Archive,autographs,MONTY PYTHON'S FLYING CIRCUS (1969-1974),Entertainment Memorabilia Live Auction 2016 Cast Autographed Book,"£1,320","Sold on 19 Aug, 2016"
Sold Archive,autographs,"KARATE KID PART II, THE (1986)",Entertainment Memorabilia Live Auction - Los Angeles - 2021 Chozen Toguchi's (Yuji Okumoto) Signed Karate Gi,"$15,000","Sold on 3 Jun, 2021"
Add to cart,autographs,STAR WARS: A NEW HOPE (1977),John Dykstra Signed Production Storyboard - Close-Up Interior Cockpit of Gold Leader (272 CP),$695,
Sold Archive,autographs,"BREAKFAST CLUB, THE (1985)","Cinema Poster Live Auction - Winter 2021 Emilio Estevez, Anthony Michael Hall, Ally Sheedy, Molly Ringwald and Judd Nelson Autographed Poster, 1985","£1,375","Sold on 8 Dec, 2021"
Add to cart,autographs,LITTLE MISS SUNSHINE (2006),Framed Cast Autographed Letter,£995,
Sold Archive,autographs,KNIGHT AND DAY (2010),"Tom Cruise and Cameron Diaz-Signed ""Wichita"" Clapperboard","$1,125","Sold on 17 Dec, 2021"
Sold Archive,autographs,INDIANA JONES AND THE TEMPLE OF DOOM (1984),Entertainment Memorabilia Live Auction - London - 2019 Harrison Ford Autographed 1985 Calendar,£984,"Sold on 26 Sep, 2019"
Sold Archive,autographs,OUTLANDER (2014-2019),Maria Doyle Kennedy Outlander Script Online Auction 2019 Maria Doyle Kennedy's Cast Autographed Script - Episode 410 '1The Deep Heart's Core' Production Draft,£562,"Sold on 30 May, 2019"
Add to cart,autographs,HANNIBAL (2001),Bound Script and Hardback Book Autographed by Anthony Hopkins and Julianne Moore,£795,
Sold Archive,autographs,THE LORD OF THE RINGS TRILOGY (2001-2003),Autographed Gimli (John Rhys-Davies) Replica Axe Display,£795,"Sold on 23 Jul, 2020"
Sold Archive,autographs,BACK TO THE FUTURE PART II (1989),Poster Live Auction - Fall 2022 Lot #21 - Poster Live Auction - Michael J. Fox Autographed Replica Marty McFly Jacket,£750,"Sold on 16 Aug, 2022"
Sold Archive,autographs,STAR WARS: A NEW HOPE (1977),Tom Jung Signed Poster Proof,"$4,995","Sold on 25 Aug, 2017"
Sold Archive,autographs,JASON AND THE ARGONAUTS (1963),Entertainment Memorabilia Live Auction 2017 Ray Harryhausen Autographed Italian Poster,£549,"Sold on 21 Sep, 2017"
Sold Archive,autographs,TASTE THE BLOOD OF DRACULA (1970),"Cinema Poster Live Auction - Fall 2020 Lot #272 - Cinema Poster Live Auction - Commercial Poster, 1996, Autographed by Christopher Lee",£343,"Sold on 30 Oct, 2020"
Sold Archive,autographs,PRICK UP YOUR EARS (1987),Costume Continuity Signed Script,£995,"Sold on 16 Jan, 2018"
Add to cart,autographs,"NEXT KARATE KID, THE (1994)",Pat Morita Autographed Poster,£395,
Sold Archive,autographs,STAR TREK: THE NEXT GENERATION (1987-1994),Entertainment Memorabilia Live Auction - Los Angeles - 2021 Richard D. James-Signed Transporter Platform Model Miniature,"$1,375","Sold on 1 Jun, 2021"
Add to cart,autographs,STAR WARS: THE EMPIRE STRIKES BACK (1980),Signed Production Storyboard - Robot Faces a Large Mound Of Snow (Opening Probot R17),£325,
Sold Archive,autographs,WINGS,Entertainment Memorabilia Live Auction - London - 2022 Lot # 623 - Paul McCartney and Band Autographed Photo and Ticket,"£4,375","Sold on 4 Oct, 2022"
Sold Archive,autographs,STAR WARS: A NEW HOPE (1977),Entertainment Memorabilia Live Auction - London - 2022 Lot # 1364 - Alec Guinness and David Prowse Autographed Still,"£3,750","Sold on 2 Nov, 2022"
Sold Archive,autographs,STAR WARS: A NEW HOPE (1977),Entertainment Memorabilia Live Auction: Los Angeles 2023 Lot #1300 - David Prowse and Alec Guinness-Autographed Still,"$3,750","Sold on 30 May, 2023"
Sold Archive,autographs,X-MEN: DAYS OF FUTURE PAST (2014),"Cinema Poster Live Auction - Fall 2020 UK Quad Autographed by Patrick Stewart, James McAvoy and Others","£1,500","Sold on 13 Oct, 2020"
Sold Archive,autographs,"INCREDIBLE HULK COMICS, THE","Cinema Poster Live Auction - Winter 2021 Limited Edition Print Autographed by Stan Lee, 2013","£1,375","Sold on 26 Nov, 2021"
Sold Archive,autographs,SUPERMAN (1978),Entertainment Memorabilia Live Auction 2014 Christopher Reeve Signed Promotional Photograph,"£1,800","Sold on 17 Sep, 2014"
Sold Archive,autographs,BATTERIES NOT INCLUDED (1987),"Entertainment Memorabilia Live Auction - London - 2021 Ralph McQuarrie-designed and Signed Prototype ""Fix-It"" Model","£6,250","Sold on 18 Oct, 2021"
Sold Archive,autographs,STAR TREK: THE ORIGINAL SERIES (1966-1969),Destination Star Trek Autographed Poster,£595,"Sold on 18 Jul, 2016"
Sold Archive,autographs,T. REX,"Entertainment Memorabilia Live Auction - London - 2022 Lot # 611 - ""Children Of The Revolution"" Autographed Single",£625,"Sold on 26 Oct, 2022"
Sold Archive,autographs,"TWILIGHT ZONE, THE (1986)",TV Treasures Live Auction Rod Serling Autographed Photograph,$750,"Sold on 13 Nov, 2018"
Add to cart,autographs,STAR TREK: THE ORIGINAL SERIES (1966-1969),Season One Trading Card Set Binder,"£3,495",
Add to cart,autographs,STAR WARS: A NEW HOPE (1977),Dennis Muren-Signed Production Storyboard - Close-Up Interior Cockpit Red Ten in Trench (310 AP),$495,
Add to cart,autographs,OLIVER TWIST (1982),Autographed Picture and Call Sheets,£245,
Sold Archive,autographs,HARRY POTTER AND THE PRISONER OF AZKABAN (2004),Entertainment Memorabilia Live Auction 2016 J.K. Rowling Autographed Book,"£1,080","Sold on 16 Aug, 2016"
Sold Archive,autographs,STAR WARS: A NEW HOPE (1977),Original Death Star Miniature and Robert Watts Signed Production Storyboard (PP #12),"£2,245","Sold on 3 Feb, 2020"
Add to cart,autographs,STAR WARS: RETURN OF THE JEDI (1983),Dennis Muren-Signed Production Storyboard - Guard in Front of Bunker Generator,$345,
Sold Archive,autographs,STAR WARS: ATTACK OF THE CLONES (2002),Entertainment Memorabilia Live Auction - London - 2019 Cast-and-Crew Autographed Planet Yavin Star Map,"£2,214","Sold on 1 Oct, 2019"
Sold Archive,autographs,STAR WARS TOYS,Vintage Toys & Collectibles Live Auction - LA 2019 6 - Vintage Toys & Collectibles Live Auction: Billy Dee Williams-Signed Lando Calrissian ESB31B CAS 80Y+,$522,"Sold on 1 Feb, 2019"
Sold Archive,autographs,"GENTLEMEN, THE (2019)","Cinema Poster Live Auction - Fall 2020 Lot #73 - Cinema Poster Live Auction - US One-Sheet, 2019, Autographed by Charlie Hunnam, Hugh Grant and Others","£1,250","Sold on 9 Oct, 2020"
Sold Archive,autographs,"DARK SIDE OF THE RAINBOW, THE (2009)","Poster Live Auction - Fall 2022 Lot #247 - Poster Live Auction - Signed and Hand-Numbered Limited Edition Alamo Drafthouse Print by Jon Smith, 2009",£156,"Sold on 31 Aug, 2022"
Sold Archive,autographs,SHAKESPEARE IN LOVE (1998),"Cinema Poster Live Auction - Fall 2020 Lot #51 - Cinema Poster Live Auction - US One-Sheet, 1998, Autographed by Joseph Fiennes and Judi Dench",£187,"Sold on 12 Oct, 2020"
Sold Archive,autographs,TRON: LEGACY (2010),"Cinema Poster Live Auction - Fall 2020 Lot #234 - Cinema Poster Live Auction - US/International One-Sheet and Tickets, 2010, Autographed by Joseph Kosinski, Jeff Bridges and Others",£500,"Sold on 9 Oct, 2020"
Sold Archive,autographs,XENA: WARRIOR PRINCESS (1995-2001),Xena's (Lucy Lawless) Autographed Sword,"£1,245","Sold on 24 Nov, 2015"
Sold Archive,autographs,RUSH (2013),Cinema Poster Live Auction - Spring 2020 Autographed UK Quad Poster. 2013,£468,"Sold on 26 Feb, 2020"
Sold Archive,autographs,HULK (2003),"Poster Live Auction - Fall 2022 Lot #129 - Poster Live Auction - Ang Lee, Eric Bana, Josh Lucas Autographed Premiere Display Board, 2003",£281,"Sold on 8 Sep, 2022"
Sold Archive,autographs,MICHAEL JACKSON: 30TH ANNIVERSARY SPECIAL (2001),Entertainment Memorabilia Live Auction 2016 Michael Jackson Worn and Autographed Black Fedora,"£21,600","Sold on 13 Sep, 2016"
Sold Archive,autographs,WONDER WOMAN (2017),TV Treasures Live Auction Signed Wonder Woman (Lynda Carter) Hand-Written Steve Trevor 'War Department' Typed Letter and Letterhead With Envelopes,$500,"Sold on 1 Nov, 2018"
Sold Archive,autographs,JUDGE DREDD (1995),Entertainment Memorabilia Live Auction - London - 2020 Autographed Full-size Judge Dredd Standee,£625,"Sold on 10 Nov, 2020"
Sold Archive,autographs,TREMORS (1990),Entertainment Memorabilia Live Auction - London - 2021 Kevin Bacon and Michael Gross Autographed Graboid Tendril,"£5,937","Sold on 28 Oct, 2021"
Sold Archive,autographs,STAR WARS: RETURN OF THE JEDI (1983),Entertainment Memorabilia Live Auction - London - 2022 Lot # 1384 - Main Cast-autographed Lobby Card,"£4,062","Sold on 31 Oct, 2022"
Add to cart,autographs,STAR WARS: THE EMPIRE STRIKES BACK (1980),Phil Tippett-Signed Production Storyboard - Reverse Shot of Falcon Fired at by Lasers (CC72),$595,
Sold Archive,autographs,"MASK, THE (1994)",Entertainment Memorabilia Live Auction - Los Angeles - 2021 Cameron Diaz Signed Mask (Jim Carrey) Necktie,"$4,687","Sold on 30 Jun, 2021"
Add to cart,autographs,STAR TREK: NEMESIS (2002),Mariano Diaz Autographed Shinzon (Tom Hardy) Front View Illustration Copy,£295,
Sold Archive,autographs,STAR TREK: ENTERPRISE (2001-2005),Entertainment Memorabilia Live Auction - London - 2019 Cast-Autographed Photograph,£861,"Sold on 6 Sep, 2019"
Add to cart,autographs,STAR WARS: THE EMPIRE STRIKES BACK (1980),Ken Ralston-Signed Production Storyboard - Rebel Ships Enter Protective Shield,$325,
Sold Archive,autographs,STAR WARS: A NEW HOPE (1977),Entertainment Memorabilia Live Auction: Los Angeles 2023 Lot #417 - Hand-Drawn Tom Jung Luke and Leia Sketch,"$8,750","Sold on 30 May, 2023"
Sold Archive,autographs,BLADE RUNNER (1982),"March Poster Online Auction: London 2023 Lot #62 - Poster Live Auction - Ridley Scott, Edward James Olmos, Rutger Hauer and Sean Young Autographed Poster","£1,500","Sold on 1 Mar, 2023"
Sold Archive,autographs,STAR WARS: VARIOUS PRODUCTIONS,"Entertainment Memorabilia Live Auction - London - 2020 Behind-the-scenes Photographs, Anthony Daniels-autographed Still, Crew T-shirts, and Ephemera","£1,500","Sold on 10 Nov, 2020"
Add to cart,autographs,STAR WARS: A NEW HOPE (1977),Original John Dykstra-autographed Storyboard,£395,
