button,category,movie_name,card_title,price,sold_date
Sold Archive,props,DOCTOR WHO (2001),Entertainment Memorabilia Live Auction: London 2023 Lot #1023 - The Doctor's (David Tennant) Pocket Watch Biodata Module,"£12,500","Sold on 17 Oct, 2023"
Sold Archive,props,BACK TO THE FUTURE PART II (1989),The Time Machine's 2015 License Plate,"$12,495","Sold on 13 Feb, 2015"
Sold Archive,props,MIGHTY JOE YOUNG (1998),Rick Baker: Monster Maker Live Auction Lot #238 - Hero Joe (John Alexander) R/C Animatronic Head,"$20,400","Sold on 28 May, 2015"
Sold Archive,props,STAR WARS: REVENGE OF THE SITH (2005),Entertainment Memorabilia Live Auction: Los Angeles 2023 Lot #396 - Obi-Wan Kenobi's (Ewan McGregor) Bladed Dueling Lightsaber,"$118,750","Sold on 30 May, 2023"
Sold Archive,props,STAR TREK: DISCOVERY (2017-2022),"Star Trek: Discovery and Short Treks Online Auction Lot # 186: Seasons 1-2 (2017-2019) - Michael Burnham's (Sonequa Martin-Green) ""Alice's Adventures in Wonderland"" Book","$13,750","Sold on 1 Jan, 2020"
Add to cart,props,THOR: THE DARK WORLD (2013),Vanheim Marauder Spear,£495,
Add to cart,props,PRISON BREAK (2005),Sammy's (Laurence Mason) Metal Shank,$595,
Add to cart,props,AVENGERS: AGE OF ULTRON (2015),Thor's (Chris Hemsworth) Prototype Large Armour Emblem,£395,
Sold Archive,props,TROY (2004),Entertainment Memorabilia Live Auction - Los Angeles - 2021 Achilles' (Brad Pitt) SFX Shield,"$21,250","Sold on 1 Jun, 2021"
Add to cart,props,MORTAL KOMBAT (1995)/MORTAL KOMBAT: ANNIHILATION (1997),"Spear Tip, Two Maquettes, and Skull Torch",$795,
Add to cart,props,DUNE (2000),Glossu Rabban's (Laszlo Kish) Retractable Crysknife,$495,
Sold Archive,props,WHO FRAMED ROGER RABBIT (1988),Entertainment Memorabilia Live Auction 2017 Judge Doom's (Christopher Lloyd) Cane,"£33,550","Sold on 12 Sep, 2017"
Add to cart,props,BETTER CALL SAUL (2015-2022),Assorted Binoculars,$595,
Sold Archive,props,AVP: ALIEN VS. PREDATOR (2004),Scar Predator (Ian Whyte) Creature Costume,,
Sold Archive,props,SERENITY (2005),Entertainment Memorabilia Live Auction 2018 Mal's (Nathan Fillion) Pistol,"£10,285","Sold on 31 Aug, 2018"
Sold Archive,props,JAMES BOND: CASINO ROYALE (2006),"Entertainment Memorabilia Live Auction - London - 2022 Lot # 232 - $1,000,000 Gaming Plaque","£10,625","Sold on 19 Oct, 2022"
Sold Archive,props,X2: X-MEN UNITED (2003),Entertainment Memorabilia Live Auction - Los Angeles - 2020 Wolverine's (Hugh Jackman) Claws,"$25,000","Sold on 26 Aug, 2020"
Sold Archive,props,UNCLE BUCK (1989),Entertainment Memorabilia Live Auction - London - 2020 Buck Russell's (John Candy) Bowling Ball,"£28,125","Sold on 29 Oct, 2020"
Sold Archive,props,CONSTANTINE (2005),Entertainment Memorabilia Live Auction 2016 John Constantine's (Keanu Reeves) Hero Mechanical Holy Shotgun and Holy Bullets,"£27,000","Sold on 25 Aug, 2016"
Sold Archive,props,JAMES BOND: TOMORROW NEVER DIES (1997),Entertainment Memorabilia Live Auction 2015 James Bond’s (Pierce Brosnan) Hero P99 and Prop Silencer,"£12,000","Sold on 3 Sep, 2015"
Add to cart,props,RED RIDING HOOD (2011),Captain’s Shoulder Strap with Sheath and Stunt Dagger,$395,
Add to cart,props,"NATURAL, THE (1984)",Framed Roy Hobbs (Robert Redford) Baseball Card,£595,
Add to cart,props,DIE ANOTHER DAY (2002),"Miss Moneypenny (Samantha Bond) ""Gala Brand"" File Photo",£295,
Add to cart,props,MURDER ON THE ORIENT EXPRESS (2017),"The New Jersey Post ""Armstrong Baby Kidnapped"" Newspaper",£595,
Sold Archive,props,BACK TO THE FUTURE: THE RIDE (1991-2007),"Entertainment Memorabilia Live Auction - London - 2021 DeLorean ""OUTATIME"" Licence Plate","£18,125","Sold on 15 Oct, 2021"
Sold Archive,props,ALIENS (1986),Entertainment Memorabilia Live Auction - Los Angeles 2022 Lot # 10 - Corporal Ferro's (Colette Hiller) Screen-Matched Dropship Helmet,"$75,000","Sold on 24 May, 2022"
Add to cart,props,TRANSFORMERS: THE LAST KNIGHT (2017),Saxon Hero Shield,£395,
Add to cart,props,BATMAN RETURNS (1992),Gotham Telephone Directory Pages,£295,
Sold Archive,props,STAR WARS: THE EMPIRE STRIKES BACK (1980)/STAR WARS: RETURN OF THE JEDI (1983),Entertainment Memorabilia Live Auction: London 2023 Lot #348 - Anthony Daniels Collection: Pair of C-3PO (Anthony Daniels) Hands,"£108,750","Sold on 30 Oct, 2023"
Sold Archive,props,MONTY PYTHON AND THE HOLY GRAIL (1975),Entertainment Memorabilia Live Auction: London 2023 Lot #1426 - French Guard Helmet,"£50,000","Sold on 20 Oct, 2023"
Add to cart,props,ERIC AND THE BARBARIAN (Short Film),Bat Creature Severed Head,£495,
Sold Archive,props,STAR TREK: THE NEXT GENERATION (1987-1994),Entertainment Memorabilia Live Auction - London - 2019 Light-Up TR-560 Tricorder VI,"£17,220","Sold on 18 Sep, 2019"
Sold Archive,props,GREMLINS 2: THE NEW BATCH (1990),Entertainment Memorabilia Live Auction 2017 Spider Gremlin Puppet,"£15,860","Sold on 22 Aug, 2017"
Sold Archive,props,"GOONIES, THE (1985)",Entertainment Memorabilia Live Auction 2018 Mikey's (Sean Astin) Hero Doubloon,"£30,250","Sold on 31 Aug, 2018"
Sold Archive,props,STAR WARS: REVENGE OF THE SITH (2005),Entertainment Memorabilia Live Auction - London - 2021 Senator Bail Organa's (Jimmy Smits) Hero Blaster,"£25,000","Sold on 19 Oct, 2021"
Sold Archive,props,"DARK KNIGHT, THE (2008)",Entertainment Memorabilia Live Auction - London - 2022 Lot # 76 - James Gordon's (Gary Oldman) Hero Smith & Wesson 5904 and Police Badge,"£10,000","Sold on 4 Oct, 2022"
Sold Archive,props,MOONRAKER (1979),Entertainment Memorabilia Live Auction - London - 2021 Astronaut Laser Rifle,"£10,000","Sold on 27 Oct, 2021"
Add to cart,props,"CONSTANT GARDENER, THE (2005)",Justin Quayle (Ralph Fiennes) Fake British Passport,£495,
Add to cart,props,G.I. JOE: THE RISE OF COBRA (2009),Baroness Pistol Resin Prototype,$395,
Sold Archive,props,STAR WARS: THE PHANTOM MENACE (1999),Entertainment Memorabilia Live Auction - Los Angeles 2022 Lot # 368 - Obi-Wan Kenobi's (Ewan McGregor) Dueling Lightsaber Hilt and Blade,"$125,000","Sold on 24 May, 2022"
Sold Archive,props,STAR WARS: THE EMPIRE STRIKES BACK (1980),Entertainment Memorabilia Live Auction 2016 X-Wing ILM Model Miniature,"£108,000","Sold on 17 Aug, 2016"
Sold Archive,props,TROY (2004),Entertainment Memorabilia Live Auction: London 2023 Lot #430 - Achilles' (Brad Pitt) Stunt Sword,"£18,750","Sold on 9 Nov, 2023"
Add to cart,props,"INTERVIEW, THE (2014)",Aaron's (Seth Rogen) SFX Arm with Bandaged Hand,$995,
Sold Archive,props,PAN'S LABYRINTH (2006),Entertainment Memorabilia Live Auction: London 2023 Lot #284 - The Pale Man's (Doug Jones) Hands,"£18,750","Sold on 10 Oct, 2023"
Add to cart,props,ONE NIGHT IN MIAMI (2020),Sam Cooke's (Leslie Odom Jr.) Accessories,"$1,295",
Add to cart,props,LAW & ORDER: CRIMINAL INTENT (2001),Detective Megan Wheeler (Julianne Nicholson) ID Photo Badge,£295,
Sold Archive,props,SUPERMAN (1978),Entertainment Memorabilia Live Auction 2018 Large Fortress of Solitude Crystal,"£13,530","Sold on 31 Aug, 2018"
Sold Archive,props,DISNEYLAND PARK,Entertainment Memorabilia Live Auction: Los Angeles 2023 Lot #113 - Walt Disney's Enchanted Tiki Room Fountain Shield,"$37,500","Sold on 30 May, 2023"
Sold Archive,props,INDIANA JONES AND THE TEMPLE OF DOOM (1984),Entertainment Memorabilia Live Auction: London 2023 Lot #202 - Indiana Jones' (Harrison Ford) Bullwhip,"£287,500","Sold on 25 Oct, 2023"
Sold Archive,props,TEXAS CHAINSAW 3D (2013),Entertainment Memorabilia Live Auction - London - 2022 Lot # 423 - Leatherface's (Dan Yeager) Screen-matched Hero Chainsaw,"£10,000","Sold on 4 Oct, 2022"
Add to cart,props,"LAND THAT TIME FORGOT, THE (2009)",Special Effects Pterodactyl,£995,
Sold Archive,props,TERMINATOR: THE SARAH CONNOR CHRONICLES (2008-2009),Entertainment Memorabilia Live Auction - Los Angeles 2022 Lot # 445 - Light-Up Battle-Damaged T-888 Endoskeleton,"$28,125","Sold on 24 May, 2022"
Sold Archive,props,INDIANA JONES AND THE RAIDERS OF THE LOST ARK (1981),Entertainment Memorabilia Live Auction - Los Angeles - 2021 Screen-Matched Hovitos Poison Dart,"$20,000","Sold on 1 Jun, 2021"
Sold Archive,props,HALLOWEEN: RESURRECTION (2002),Entertainment Memorabilia Live Auction - London - 2022 Lot # 173 - Michael Myers' (Brad Loree) Burnt Axe Attack Mask,"£16,250","Sold on 28 Oct, 2022"
Add to cart,props,A.I. ARTIFICIAL INTELLIGENCE (2001),Black Mechanoid Activation Screen,£495,
Sold Archive,props,CAST AWAY (2000),Entertainment Memorabilia Live Auction - Los Angeles 2022 Lot # 97 - Chuck Noland's (Tom Hanks) Pocket Watch,"$16,250","Sold on 24 May, 2022"
Sold Archive,props,RUSH (2013),Entertainment Memorabilia Live Auction - Los Angeles - 2020 James Hunt's (Chris Hemsworth) Hesketh 308 F1 Car,"$22,500","Sold on 26 Aug, 2020"
Sold Archive,props,STAR TREK INTO DARKNESS (2013),Star Trek Live Auction SFX Electronic Full-Length Starfleet Phaser,"$15,860","Sold on 2 Nov, 2017"
Sold Archive,props,THE KARATE KID PART II (1986)/THE KARATE KID PART III (1989),Entertainment Memorabilia Live Auction: London 2023 Lot #233 - Daniel LaRusso's (Ralph Macchio) Miyagi-Do Headband,"£13,750","Sold on 6 Nov, 2023"
Add to cart,props,ED WOOD (1994),Flying Saucer Test Sculpture,$625,
Sold Archive,props,STAR TREK: THE NEXT GENERATION (1987-1994),"Entertainment Memorabilia Live Auction - Los Angeles - 2021 Jean-Luc Picard's (Patrick Stewart) Ressikan Flute, Box and Costume Continuity Script","$237,500","Sold on 28 Jun, 2021"
Add to cart,props,EVITA (1996),Magazine Centre,£795,
Add to cart,props,DINNER FOR SCHMUCKS (2010),Darla's (Lucy Punch) 'I'm Wet' Napkin,$395,
Sold Archive,props,STAR WARS: A NEW HOPE (1977),Entertainment Memorabilia Live Auction - London - 2019 Luke Skywalker's (Mark Hamill) Production-Made Lightsaber,"£147,600","Sold on 19 Sep, 2019"
Sold Archive,props,"INDIAN IN THE CUPBOARD, THE (1995)",Entertainment Memorabilia Live Auction - Los Angeles 2022 Lot # 175 - Omri's (Hal Scardino) Cupboard and Toys,"$31,250","Sold on 24 May, 2022"
Add to cart,props,MARVEL'S IRON FIST (2017-2018),Claire Temple's Padded Panteras,$625,
Sold Archive,props,STAR WARS: A NEW HOPE (1977),Entertainment Memorabilia Live Auction - London - 2020 Cantina Band Member Creature Hands,"£10,000","Sold on 3 Nov, 2020"
Add to cart,props,JAMES BOND: GOLDENEYE (1995),Russian PKM Machine Gun,£595,
Sold Archive,props,AMERICAN GRAFFITI (1973),Entertainment Memorabilia Live Auction - Los Angeles 2022 Lot # 24 - Bob Falfa's (Harrison Ford) Cowboy Hat,"$31,250","Sold on 24 May, 2022"
Add to cart,props,PREDATORS (2010),Foam Prototype Shoulder Cannon Set,$495,
Sold Archive,props,CANDYMAN (1992),Entertainment Memorabilia Live Auction - Los Angeles - 2021 Candyman's (Tony Todd) Screen-Matched Hook,"$21,250","Sold on 1 Jun, 2021"
Sold Archive,props,KRULL (1983),Entertainment Memorabilia Live Auction - London - 2022 Lot # 241 - Prince Colwyn's (Ken Marshall) Hero Practical Glaive,"£56,250","Sold on 1 Nov, 2022"
Add to cart,props,LAW & ORDER: CRIMINAL INTENT (2001),Detective Megan Wheeler's (Julianne Nicholson) ID Display,£395,
Add to cart,props,JUPITER ASCENDING (2015),Balem Guard Mask,"£1,495",
Sold Archive,props,"BIG LEBOWSKI, THE (1998)",Entertainment Memorabilia Live Auction: London 2023 Lot #66 - Walter Sobchak's (John Goodman) Briefcase with Larry Sellers' (Jesse Flanagan) Screen-matched Homework,"£17,500","Sold on 17 Oct, 2023"
Sold Archive,props,HELLRAISER: BLOODLINE (1996),Entertainment Memorabilia Live Auction: London 2023 Lot #184 - Practical SFX Lament Configuration Puzzle Box,"£15,000","Sold on 1 Nov, 2023"
Sold Archive,props,TROY (2004),Entertainment Memorabilia Live Auction - Los Angeles - 2021 Achilles' (Brad Pitt) Sword,"$25,000","Sold on 1 Jun, 2021"
Sold Archive,props,JAMES BOND: CASINO ROYALE (2006),"Entertainment Memorabilia Live Auction: London 2023 Lot #1296 - Game 3 Loaded Card Deck, 10 Seat Placer Cards, Casino Chips, ""Dealer"" Token and Name Badge","£13,750","Sold on 3 Nov, 2023"
Sold Archive,props,BACK TO THE FUTURE PART II (1989),Entertainment Memorabilia Live Auction - London - 2019 Marty McFly's (Michael J. Fox) Light-Up 2015 Nike MAGs,"£65,190","Sold on 25 Sep, 2019"
Sold Archive,props,"LORD OF THE RINGS, THE: THE FELLOWSHIP OF THE RING (2001)",Entertainment Memorabilia Live Auction: Los Angeles 2023 Lot #273 - The Witch-king's (Brent McIntyre) Dagger,"$46,875","Sold on 30 May, 2023"
Sold Archive,props,BETTER CALL SAUL (2015-2022),Better Call Saul Lot # 201: Saul and Kim's Revenge on Hamlin Bloody Board with Post-Its,"$10,625","Sold on 18 Aug, 2022"
Sold Archive,props,JASON GOES TO HELL: THE FINAL FRIDAY (1993),Entertainment Memorabilia Live Auction - London - 2021 Jason Hockey Mask,"£20,000","Sold on 1 Nov, 2021"
Sold Archive,props,STAR WARS: A NEW HOPE (1977),Entertainment Memorabilia Live Auction - Los Angeles 2022 Lot # 391 - Doug Beswick Collection: Pair of Cantina Band Member Hands,"$12,500","Sold on 24 May, 2022"
Add to cart,props,"LAST SAMURAI, THE (2003)",Set of Ninja Climbing Claws,$395,
Add to cart,props,SCARY MOVIE 3 (2003),Pair of Blue Alien Puppets,"$1,725",
Add to cart,props,X2: X-MEN UNITED (2003),Lady Deathstrike (Kelly Hu) Plastic Pistol Display,"£1,695",
Add to cart,props,GET HIM TO THE GREEK (2010),Aaron Green (Jonah Hill) Framed Desk Photo,$395,
Add to cart,props,FROM BEYOND (1986),Dr. Edward Pretorius (Ted Sorel) Bust,$795,
Add to cart,props,X-MEN (2000),Toad's (Ray Park) Kidnapping Sack,$395,
Add to cart,props,KINGDOM OF HEAVEN (2005),Stunt War Hammer,£395,
Sold Archive,props,"SHAWSHANK REDEMPTION, THE (1994)","Entertainment Memorabilia Live Auction: London 2023 Lot #325 - Andy Dufresne's (Tim Robbins) Letter to Ellis ""Red"" Redding (Morgan Freeman)","£15,000","Sold on 31 Oct, 2023"
Sold Archive,props,JURASSIC PARK (1993),Entertainment Memorabilia Live Auction 2018 Robert Muldoon's (Bob Peck) Hero Jeep Wrangler Licence Plate,"£11,070","Sold on 31 Aug, 2018"
Add to cart,props,ELVIS (2022),Complete Sets of Aladdin Casino Poker Chips,$695,
Sold Archive,props,MEMPHIS BELLE (1990),Entertainment Memorabilia Live Auction: London 2023 Lot #256 - Functional Model Miniature Memphis Belle,"£25,000","Sold on 3 Nov, 2023"
Sold Archive,props,ROBOCOP 2 (1990),Entertainment Memorabilia Live Auction - London - 2020 Phil Tippett Collection: Battle-Damaged RoboCain (Tom Noonan) Stop-Motion Puppet,"£25,000","Sold on 3 Nov, 2020"
Sold Archive,props,MARS ATTACKS! (1996),Entertainment Memorabilia Live Auction - London - 2021 Stop-motion Martian Puppet,"£12,500","Sold on 20 Oct, 2021"
Sold Archive,props,PROMETHEUS (2012),Hero Flamethrower,"£9,995","Sold on 23 Mar, 2021"
Add to cart,props,MEN IN BLACK II (2002),Unfinished Locker Alien Appliance,$395,
Sold Archive,props,AVP: ALIEN VS. PREDATOR (2004),Entertainment Memorabilia Live Auction 2018 Alien Queen Puppet,"£36,900","Sold on 31 Aug, 2018"
Sold Archive,props,BETTER CALL SAUL (2015-2022),Better Call Saul Lot # 127: Hector Salamanca Back-up Bell with Red Elastic Ribbon,"$13,750","Sold on 18 Aug, 2022"
Add to cart,props,GET HIM TO THE GREEK (2010),Infant Sorrow Black Kick Drum Dampner,$425,
Add to cart,props,TALES OF THE RIVERBANK (2008),Ferret Henchman Puppet With Necklace & Cuff,£695,
Add to cart,props,"MARTIAN, THE (2015)",Mark Watney (Matt Damon) EVA Upper Torso Assembly Bag,£595,
Sold Archive,props,FLIGHT OF THE NAVIGATOR (1986),Entertainment Memorabilia Live Auction - Los Angeles - 2020 Trimaxion Drone Ship Model with Replacement Animation Morphing Stair Sequence,"$22,500","Sold on 26 Aug, 2020"
Add to cart,props,L.A. CONFIDENTIAL (1997),"""Nite Owl Hero"" Article Copy",$695,
Add to cart,props,RAMBO III (1988),Rubber Background Rifle,$745,
Add to cart,props,13 (2010),Vince's (Sam Riley) Wallet and Driver's License,$495,
Add to cart,props,MEN IN BLACK (1997),Dossier Folder,£295,
Sold Archive,props,PAN'S LABYRINTH (2006),Entertainment Memorabilia Live Auction: London 2023 Lot #285 - Screen-matched Book of Crossroads Autographed by Guillermo del Toro,"£18,750","Sold on 11 Oct, 2023"
Sold Archive,props,FROM DUSK TILL DAWN (1996),Entertainment Memorabilia Live Auction - London - 2022 Lot # 160 - Seth Gecko's (George Clooney) Hero Vampire-Stake Jackhammer,"£10,625","Sold on 4 Oct, 2022"
Sold Archive,props,SCREAM 2 (1997),Entertainment Memorabilia Live Auction: Los Angeles 2023 Lot #339 - Ghostface Knife,"$13,750","Sold on 30 May, 2023"
Add to cart,props,"EXPENDABLES, THE (2010)",Stunt Rubber Saiga-12 Shotgun,"$1,995",
Add to cart,props,OUT OF PRACTICE (2005),Dr. Regina Barnes' (Paula Marshall) Hospital Badge,$495,
Sold Archive,props,ALIENS (1986),Entertainment Memorabilia Live Auction - London - 2022 Lot # 664 - Autographed One-of-a-Kind Replica Hero Pulse Rifle,"£22,500","Sold on 4 Oct, 2022"
Add to cart,props,CHARLIE AND THE CHOCOLATE FACTORY (2005),Wilbur Wonka (Christopher Lee) Framed Newspaper Cutting – Wonka Closes Chocolate Factory,£495,
Add to cart,props,FAST & FURIOUS (2009),Pair of Photographs,$595,
Sold Archive,props,HELLRAISER III: HELL ON EARTH (1992),Entertainment Memorabilia Live Auction - Los Angeles 2022 Lot # 171 - Full-Size Pillar of Souls,"$28,125","Sold on 24 May, 2022"
Sold Archive,props,BETTER CALL SAUL (2015-2022),Better Call Saul Lot # 207: Zafiro Anejo Tequila Bottle with Cap and Cobre Vista Country Club Menu,"$15,000","Sold on 18 Aug, 2022"
Sold Archive,props,JASON GOES TO HELL: THE FINAL FRIDAY (1993),Entertainment Memorabilia Live Auction - Los Angeles - 2021 Jason Voorhees' (Kane Hodder) Machete,"$16,250","Sold on 1 Jun, 2021"
Add to cart,props,ALI (2001),Ali (Will Smith) vs. Foreman (Charles Shufford) Poster,£395,
Add to cart,props,SNOW WHITE AND THE HUNTSMAN (2012),Duir's (Eddie Marsan) Short Pickaxe,$395,
Add to cart,props,GORILLAS IN THE MIST (1988),Two Pairs of Simba Hands,$495,
Sold Archive,props,CRITTERS 2: THE MAIN COURSE (1988),Entertainment Memorabilia Live Auction - London - 2020 Full-Size Critter Puppet,"£10,625","Sold on 25 Nov, 2020"
Add to cart,props,"TUXEDO, THE (2002)",Jimmy Tong's (Jackie Chan) Stung Klineholtz Rifle,$595,
Add to cart,props,DON'T SAY A WORD (2001),Patrick Koster (Sean Bean) Criminal File Page,£295,
Sold Archive,props,STAR TREK: THE NEXT GENERATION (1987-1994),Entertainment Memorabilia Live Auction - Los Angeles 2022 Lot # 331 - Captain Jean-Luc Picard's (Patrick Stewart) Screen-Matched Artificial Heart,"$18,750","Sold on 24 May, 2022"
Sold Archive,props,SCARFACE (1983),Hand-Painted Mansion Portrait of Tony Montana (Al Pacino) and Elvira Hancock (Michelle Pfeifer),,
Add to cart,props,CSI: CRIME SCENE INVESTIGATION (2000),Sara Sidle's (Jorja Fox) Police ID & Business Card,£745,
Add to cart,props,GEMINI MAN (2019),Henry Brogan's and Danny Zakarewski's Hero Accessories,$725,
Add to cart,props,KNIGHT AND DAY (2010),Federal Agent Fitzgerald's (Peter Sarsgaard) Stunt SIG-Sauer P220,$495,
Sold Archive,props,"GOLDEN COMPASS, THE (2007)",Entertainment Memorabilia Live Auction - London - 2020 Lyra's (Dakota Blue Richards) Practical Hero Alethiometer,"£13,750","Sold on 5 Nov, 2020"
Sold Archive,props,CONSTANTINE (2005),Entertainment Memorabilia Live Auction 2014 John Constantine’s (Keanu Reeves) Holy Shotgun and Bullet,"£9,600","Sold on 26 Sep, 2014"
Sold Archive,props,"MUMMY, THE (1999)",Entertainment Memorabilia Live Auction - London - 2020 Stunt Book of Amun-Ra,"£11,875","Sold on 10 Nov, 2020"
Add to cart,props,GLADIATOR (2000),Red Infantry Shield,£995,
Add to cart,props,AVENUE Q,Kate Monster Wedding Nightmare Suit Puppet,£495,
Sold Archive,props,PULP FICTION (1994),"Entertainment Memorabilia Live Auction 2017 Jules Winnfield's (Samuel L. Jackson) ""Bad Mother Fucker"" Wallet","£61,000","Sold on 11 Sep, 2017"
Sold Archive,props,"MANDALORIAN, THE (2019-2023)",Entertainment Memorabilia Live Auction - London - 2022 Lot # 401 - Light-Up Stormtrooper E-11 Blaster Rifle,"£13,750","Sold on 4 Oct, 2022"
Add to cart,props,GLENGARRY GLEN ROSS (1992),Richard Roma's (Al Pacino) Business Card,"$1,495",
Add to cart,props,"PIRATES! IN AN ADVENTURE WITH SCIENTISTS! THE, (2012)",QV1 Kitchen Assorted Animals - 261,£395,
Sold Archive,props,MYTHBUSTERS (2003-0),MythBusters Charity Online Auction Episode Blueprint Signed by Eric Haven - Lead Balloon,"$13,750","Sold on 30 Aug, 2021"
Add to cart,props,BETTER CALL SAUL (2015-2022),"Daniel ""Pryce"" Wormald (as played by Mark Proksch) Accessories",$795,
Add to cart,props,1941 (1979),Carousel Horse,$495,
Sold Archive,props,"NATURAL, THE (1984)","Entertainment Memorabilia Live Auction: Los Angeles 2023 Lot #300 - Robert Redford-Autographed Roy Hobbs' Rehearsal ""Wonderboy"" Bat","$18,750","Sold on 30 May, 2023"
Sold Archive,props,SCREAM (1996),Entertainment Memorabilia Live Auction - Los Angeles 2022 Lot # 310 - Ghostface's Stunt Knife,"$11,250","Sold on 24 May, 2022"
Add to cart,props,TRANSFORMERS: DARK OF THE MOON (2011),N.E.S.T. FN MK 13 Grenade Launcher,"$1,095",
Add to cart,props,AMERICAN HORROR STORY (2011-0),Elias Cunningham (Denis O'Hare) Crushed Face,$795,
Sold Archive,props,ONCE UPON A TIME IN HOLLYWOOD (2019),Entertainment Memorabilia Live Auction - Los Angeles - 2021 Roman Polanski (Rafal Zawierucha) and Sharon Tate's (Margot Robbie) Green MG,"$53,125","Sold on 1 Jun, 2021"
Add to cart,props,BLADE II (2002),Blade's (Wesley Snipes) Contact Lenses,£595,
Add to cart,props,JOY (2015),Miracle Mop,£595,
Sold Archive,props,STAR WARS: THE PHANTOM MENACE (1999),Battle Droid Display,,
Sold Archive,props,SAVING PRIVATE RYAN (1998),Entertainment Memorabilia Live Auction - London - 2021 Captain Miller's (Tom Hanks) Hero Thompson Sub-machine Gun,"£16,250","Sold on 26 Oct, 2021"
Add to cart,props,BRAVEHEART (1995),English Soldier Shield,$695,
Add to cart,props,DIVERGENT (2014),Erudite Mutiny Stunt Assault Rifle and Pistol,"$2,625",
Sold Archive,props,HELLRAISER (1987),Entertainment Memorabilia Live Auction - London - 2022 Lot # 190 - Lament Configuration Puzzle Box,"£37,500","Sold on 21 Oct, 2022"
Sold Archive,props,DOCTOR WHO (2001),Hero Sonic Screwdriver,,
Add to cart,props,WAR FOR THE PLANET OF THE APES (2017),Wood Spear with Serrated Tip,$625,
Sold Archive,props,ALIEN RESURRECTION (1997),Entertainment Memorabilia Live Auction - Los Angeles - 2020 Newborn Alien Display,"$31,250","Sold on 3 May, 2023"
Sold Archive,props,CAPTAIN AMERICA: THE FIRST AVENGER (2011),Entertainment Memorabilia Live Auction: London 2023 Lot #250 - Captain America's (Chris Evans) SFX Bullet-hit USO Shield,"£21,250","Sold on 26 Oct, 2023"
Sold Archive,props,INTERSTELLAR (2014),Entertainment Memorabilia Live Auction: London 2023 Lot #207 - Dr. Mann's (Matt Damon's) Screen-matched Hypersleep Pod,"£10,000","Sold on 1 Nov, 2023"
Sold Archive,props,BATMAN FOREVER (1995),Entertainment Memorabilia Live Auction 2014 Remote Control Batmobile Model Miniature,"£24,000","Sold on 11 Sep, 2014"
Add to cart,props,"NEWTON BOYS, THE (1998)",Brentwood Glasscock's (Dwight Yoakum) Safe Journal,$395,
Add to cart,props,"UNBORN, THE (2009)",Torah Scraps and Tallit,£395,
Sold Archive,props,HARRY POTTER AND THE DEATHLY HALLOWS: PART 1 (2010),Entertainment Memorabilia Live Auction - Los Angeles - 2021 Harry Potter's Wand,"$53,125","Sold on 7 Jun, 2021"
Sold Archive,props,BACK TO THE FUTURE PART II (1989),Entertainment Memorabilia Live Auction - Los Angeles 2022 Lot # 47 - Official Licensed (2011) Light-Up Size 11 Marty McFly (Michael J. Fox) Nike MAG Shoes,"$25,000","Sold on 24 May, 2022"
Sold Archive,props,STAR WARS: PREQUEL TRILOGY (1999-2005),Entertainment Memorabilia Live Auction - London - 2020 Screen-matched Dowager Queen Crashed Spaceship Model Miniature,"£10,000","Sold on 4 Nov, 2020"
Sold Archive,props,ALIENS (1986),Entertainment Memorabilia Live Auction - Los Angeles - 2021 Vasquez's (Jeanette Goldstein) Screen-Matched Lightweight M-41A Pulse Rifle,"$106,250","Sold on 1 Jun, 2021"
Add to cart,props,PRINCE OF PERSIA: THE SANDS OF TIME (2010),Nizam (Ben Kingsley) Black Shield,£495,
Add to cart,props,ASSASSIN'S CREED (2016),Ojeda's (Hovik Keuchkerian) SFX Blood Dagger,£345,
Add to cart,props,GET HIM TO THE GREEK (2010),Aaron Green (Jonah Hill) Zeyner Leather Backpack,$395,
Sold Archive,props,STAR WARS: RETURN OF THE JEDI (1983),Entertainment Memorabilia Live Auction - London - 2019 Child Ewok Puppet,"£27,675","Sold on 27 Sep, 2019"
Add to cart,props,SHERLOCK HOLMES: A GAME OF SHADOWS (2011),Madame Simza (Noomi Rapace) Throwing Knife and Sheath,£995,
Sold Archive,props,"SHAWSHANK REDEMPTION, THE (1994)",Entertainment Memorabilia Live Auction 2018 Ellis 'Red' Redding's (Morgan Freeman) Harmonica,"£10,455","Sold on 31 Aug, 2018"
Add to cart,props,CHARLIE AND THE CHOCOLATE FACTORY (2005),Wilbur Wonka (Christopher Lee) Framed Newspaper Cutting – World Wonka Stocks,£395,
Sold Archive,props,SPIDER-MAN (2002),Entertainment Memorabilia Live Auction: Los Angeles 2023 Lot #354 - Production-Made Green Goblin (Willem Dafoe) Helmet,"$28,125","Sold on 30 May, 2023"
Sold Archive,props,TITANIC: 20 YEARS LATER WITH JAMES CAMERON (2017),Entertainment Memorabilia Live Auction - Los Angeles - 2021 Titanic Model Miniature,"$28,125","Sold on 1 Jun, 2021"
Sold Archive,props,STAR TREK: DISCOVERY (2017-2022),Star Trek: Discovery and Short Treks Online Auction Lot # 92: Season 2 (2019) - Christopher Pike's (Anson Mount) Hero Captain-Rank Starfleet Command Badge,"$17,500","Sold on 13 Sep, 2021"
Add to cart,props,GOODFELLAS (1990),Guest Check,"$1,495",
Add to cart,props,ROBIN HOOD (2018),Large Crossbow,£345,
