button,category,movie_name,card_title,price,sold_date
Add to cart,costumes,SABOTAGE (2014),"James ""Monster"" Murray's (Sam Worthington) Training Costume",$345,
Add to cart,costumes,ULTRAVIOLET (2006),Police Costume,£195,
Add to cart,costumes,"REPLACEMENT KILLERS, THE (1998)",John Lee’s (Chow Yun-Fat) White T-Shirt,$395,
Add to cart,costumes,"GOLDEN COMPASS, THE (2007)",Gyptian Warrior Costume,£395,
Add to cart,costumes,LOOPER (2012),Gat Men Long Coat with Vest,$595,
Add to cart,costumes,PIXELS (2015),President Will Cooper's (Kevin James) Grey Suit,$595,
Add to cart,costumes,FALLING SKIES (2011-2015),'Skitters' Creature Mask and Upper Body,"£2,495",
Add to cart,costumes,DANTE'S PEAK (1997),Terry Furlong's (Kirk Trutner) USGS Jumpsuit,£345,
Add to cart,costumes,10 CLOVERFIELD LANE (2016),Emmett's Bloodied Board Game Costume,$695,
Add to cart,costumes,"GOOD LIE, THE (2014)",Carrie's (Reese Witherspoon) Leather Jacket,"$1,495",
Add to cart,costumes,SPECTRAL (2016),DARPA Armor Component,$495,
Add to cart,costumes,BOSTON LEGAL (2004-2008),Alan Shore (James Spader) and Denny Crane (William Shatner) Ties Display,£495,
Add to cart,costumes,"PACIFIC, THE (2010)","Robert ""Lucky"" Leckie's (James Badge Dale) ""6-43"" Dog Tag",£195,
Add to cart,costumes,FLIGHT (2012),Katerina Marquez's Flight Attendant Costume,$295,
Add to cart,costumes,BABYLON 5 (1994-1998),Babylon 5 Worker's Uniform,$345,
Add to cart,costumes,SCOUTS GUIDE TO THE ZOMBIE APOCALYPSE (2015),Scout Leader Rogers' (David Koechner) Distressed Scout Uniform,$495,
Add to cart,costumes,DARK IS RISING (2007),Old George (Jim Piddock) Costume,£245,
Add to cart,costumes,MAJOR LEAGUE: BACK TO THE MINORS (1998),Baseball Jersey,£145,
Add to cart,costumes,ULTRAVIOLET (2006),White Haz-Mat Suit Hood,£145,
Sold Archive,costumes,SUPERMAN (1978),Entertainment Memorabilia Live Auction 2018 Superman (Christopher Reeve) Costume Display,"£159,900","Sold on 31 Aug, 2018"
Add to cart,costumes,ZOOM (2006),Summer's (Kate Mara) Jumpsuit and Boots,$695,
Add to cart,costumes,UNKNOWN PRODUCTION,'Lite's Teeth',£195,
Add to cart,costumes,DEFYING GRAVITY (2009),Ted Shaw's (Malik Yoba) Flight Suit,£395,
Add to cart,costumes,TIMELINE (2003),English Knight's Helmet,£395,
Add to cart,costumes,STARGATE SG-1 (1997-2007),Jaffa Vambrace with Zat Gun Wrist Holster,$495,
Add to cart,costumes,BROKEN DIAMONDS (2021),Cindy's (Lola Kirke) Move-In Costume,$295,
Add to cart,costumes,DUNE (2000),Assorted Patches,£195,
Add to cart,costumes,STAR WARS: RETURN OF THE JEDI (1983),Scout Trooper Helmet and Armor Production-Made Component Set,"$5,745",
Sold Archive,costumes,"TERMINATOR, THE (1984)",Entertainment Memorabilia Live Auction - Los Angeles 2022 Lot # 434 - T-800's (Arnold Schwarzenegger) Screen-Matched M-65 Field Jacket,"$56,250","Sold on 24 May, 2022"
Add to cart,costumes,ROBIN HOOD (2010),Soldier Battle Helmet,£295,
Add to cart,costumes,SPY KIDS: ALL THE TIME IN THE WORLD (2011),Pair of Prototype Stompers with Jumpers,$795,
Add to cart,costumes,MINORITY REPORT (2002),Pre-Crime Halo Device,$995,
Add to cart,costumes,THE BIG BANG THEORY (2007-2019),Sheldon Cooper's (Jim Parsons) T.V. Test Pattern Graphic T-Shirt,"$1,495",
Sold Archive,costumes,BLADE RUNNER (1982),Entertainment Memorabilia Live Auction: Los Angeles 2023 Lot #68 - Rick Deckard's (Harrison Ford) Screen-Matched and Photo-Matched Costume from Voight-Kampff and Roy Batty (Rutger Hauer) Fight Scenes,"$287,500","Sold on 30 May, 2023"
Add to cart,costumes,TRICK (2019),Painted Mask Set,$195,
Add to cart,costumes,G.I. JOE: THE RISE OF COBRA (2009),Woodland Camouflage Uniform,£295,
Add to cart,costumes,"REVENANT, THE (2015)","Satchel, Canteen and Holster Belt Set",$545,
Sold Archive,costumes,STAR WARS: A NEW HOPE (1977),Entertainment Memorabilia Live Auction - Los Angeles - 2020 Phil Tippett Collection: Duros Cantina Alien Mask,"$100,000","Sold on 26 Aug, 2020"
Add to cart,costumes,KING ARTHUR (2004),Bors' (Ray Winstone) Hero Greaves,£395,
Add to cart,costumes,10 CLOVERFIELD LANE (2016),Emmett's Distressed Blue T-shirt and Jeans,$495,
Add to cart,costumes,ALIEN3 (1992),Clive William's (Clive Mantle) Costume,"$1,545",
Add to cart,costumes,ULTRAVIOLET (2006),Red Hazmat Suit,£195,
Add to cart,costumes,STRATTON (2016),Stratton's (Dominic Cooper) Jacket,£145,
Add to cart,costumes,"FOUR FEATHERS, THE (2002)",Ethne Eustace's (Kate Hudson) Blue Skirt and Jacket,£275,
Add to cart,costumes,"GRAND BUDAPEST HOTEL, THE (2014)",Police Militia Winter Uniform No.10,£995,
Add to cart,costumes,ULTRAVIOLET (2006),Archministry Trooper Gas Mask Costume,£795,
Add to cart,costumes,DOOM (2005),Portman's (Richard Brake) Jumpsuit,£595,
Sold Archive,costumes,EDWARD SCISSORHANDS (1990),Entertainment Memorabilia Live Auction 2018 Edward Scissorhands' (Johnny Depp) Costume Display,"£79,950","Sold on 31 Aug, 2018"
Sold Archive,costumes,"DARK KNIGHT RISES, THE (2012)",Entertainment Memorabilia Live Auction 2016 Bane's (Tom Hardy) Costume,"£96,000","Sold on 15 Aug, 2016"
Add to cart,costumes,"ISLAND, THE (2005)",Fibre-optic Male Agnate Costume,$845,
Add to cart,costumes,ROBIN HOOD (2010),Soldier's Battle Helmet,£395,
Add to cart,costumes,BABYLON 5 (1994-1998),Red Invader Helmet,$995,
Add to cart,costumes,"GRAND BUDAPEST HOTEL, THE (2014)","Zig-Zag Soldier ""7"" Jacket and Hat",£595,
Add to cart,costumes,SLAUGHTERHOUSE RULEZ (2018),Red Dreads' (Neil Pendleton) Costume,£195,
Add to cart,costumes,JACK RYAN: SHADOW RECRUIT (2014),Jack Ryan's Rehabilitation Costume,$645,
Add to cart,costumes,BATTLESTAR GALACTICA: RAZOR (2007),Number Six's (Tricia Helfer) Screen-Matched Bloody Costume,"£1,295",
Add to cart,costumes,BATTLE: LOS ANGELES (2011),Cpl. Kevin Harris' (Ne-Yo) Costume and Rifle,"$1,185",
Sold Archive,costumes,PIRATES OF THE CARIBBEAN: ON STRANGER TIDES (2011),Entertainment Memorabilia Live Auction: London 2023 Lot #290 - Jack Sparrow's Stunt Costume,"£106,250","Sold on 18 Oct, 2023"
Add to cart,costumes,PRINCE OF PERSIA: THE SANDS OF TIME (2010),Alamut Soldier's Helmet,£295,
Add to cart,costumes,ALEXANDER (2004),Indian Soldier Costume,$345,
Add to cart,costumes,EUROPA REPORT (2013),William (Daniel Wu) Crew Jacket Costume with Pin,$475,
Add to cart,costumes,DOOMSDAY (2008),Female Mohawk's Costume,£195,
Add to cart,costumes,EUROPA REPORT (2013),William (Daniel Wu) Cockpit Costume 002,$245,
Add to cart,costumes,UNKNOWN PRODUCTION,Brogan Sharp-made Goatee Beard Mask,£395,
Add to cart,costumes,SABOTAGE (2014),Julius 'Sugar' Edmonds' (Terrence Howard) Jacket,$295,
Sold Archive,costumes,V FOR VENDETTA (2005),Entertainment Memorabilia Live Auction - Los Angeles - 2020 Stunt V Costume,"$75,000","Sold on 24 Aug, 2020"
Add to cart,costumes,EUROPA REPORT (2013),William (Daniel Wu) Full Living Module Costume,$475,
Sold Archive,costumes,STAR WARS: THE PHANTOM MENACE (1999),Entertainment Memorabilia Live Auction - London - 2022 Lot # 353 - Yoda's Jedi Robes,"£53,125","Sold on 11 Oct, 2022"
Add to cart,costumes,GANGS OF NEW YORK (2002),Wealthy Lady (Helen Scorsese) Costume,£995,
Add to cart,costumes,MINORITY REPORT (2002),Ramos' (Richard Coca) Jumpsuit,£695,
Add to cart,costumes,ELLA ENCHANTED (2004),Giant Bride's Costume,£215,
Add to cart,costumes,ROBIN HOOD (2018),Marian's (Eve Hewson) Pink Dress Costume,£695,
Sold Archive,costumes,ALIENS (1986),Entertainment Memorabilia Live Auction 2017 Alien Creature Costume,"£61,000","Sold on 29 Aug, 2017"
Add to cart,costumes,MARVEL'S LUKE CAGE (2016-2018),Bushmaster's Mariah House Burning and Bullet Hole Stunt Stylers Takeover Costumes and Accessories,$375,
Add to cart,costumes,"LAST AIRBENDER, THE (2010)",Iroh's (Shaun Toub) Armour,£345,
Add to cart,costumes,DRACULA (2013-2014),Alexander Grayson (Jonathan Rhys Myers) Western Railway Stunt Costume,£495,
Add to cart,costumes,FRANKLYN (2008),Meanwhile City Complete Cleric Costume - 8DS N2,£995,
Add to cart,costumes,300 (2006),Xerxes' (Rodrigo Santoro) Facial Jewelry,$645,
Add to cart,costumes,LARA CROFT: TOMB RAIDER (2001),Manfred Powell's (Iain Glen) Waistcoat,£345,
Add to cart,costumes,"CHRONICLES OF RIDDICK, THE (2004)",Meccan Soldier Torso Armour,£295,
Add to cart,costumes,13 HOURS: THE SECRET SOLDIERS OF BENGHAZI (2016),DS Dave Ubben's (Demetrius Grosse) Bloody Flak Jacket,$495,
Add to cart,costumes,MY NAME IS EARL (2005-2009),Joy's (Jamie Presley) Jeans,£175,
Add to cart,costumes,GLADIATOR (2000),Roman Archer Costume,"£1,995",
Add to cart,costumes,JACK RYAN: SHADOW RECRUIT (2014),Cathy's Hospital Rehab Center Costume,$495,
Sold Archive,costumes,"BIG LEBOWSKI, THE (1998)",Entertainment Memorabilia Live Auction: London 2023 Lot #65 - The Dude's (Jeff Bridges) Screen-matched Cardigan Costume,"£53,125","Sold on 10 Oct, 2023"
Add to cart,costumes,"LEAGUE OF GENTLEMEN, THE (1999-2017)",Uncle Harvey (Steve Pemberton) Waistcoat,£395,
Add to cart,costumes,DELIVERY MAN (2013),18th Century Reenactor (Stephen Ellis) Wire-Framed Glasses In Case,$195,
Add to cart,costumes,TANK GIRL (1995),Water & Power Officer Belt with Gun Holster,$245,
Add to cart,costumes,GEMINI MAN (2019),Junior's Cartagena Costume and Accessories,$695,
Add to cart,costumes,WHITE OLEANDER (2002),Claire's (Renee Zellweger) Shirt,$695,
Add to cart,costumes,13 (2010),Vince Ferro's (Sam Riley) Complete Work Costume,$595,
